Embedding_Model,LLM_Model,Year_Group,Dataset,Row_Index,majority_label,bart_score,bart_label,deberta_large_score,deberta_large_label,deberta_ml_score,deberta_ml_label
granite-embedding-30m,qwen2.5:3b,df_2023_2024,df_2023_2024_Computation and Language (Natural Language Processing).csv,15,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2023_2024,df_2023_2024_Computation and Language (Natural Language Processing).csv,16,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2023_2024,df_2023_2024_Computation and Language (Natural Language Processing).csv,17,entailment,0.5,entailment,0.25,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2023_2024,df_2023_2024_Computation and Language (Natural Language Processing).csv,18,entailment,0.5,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,2,neutral,0.45454545454545453,entailment,0.36363636363636365,neutral,0.36363636363636365,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.0,neutral,0.0,neutral,0.2857142857142857,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,6,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,7,entailment,0.46153846153846156,entailment,0.23076923076923078,neutral,0.5384615384615384,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,8,neutral,0.2,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,10,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,12,neutral,0.14285714285714285,neutral,0.07142857142857142,neutral,0.14285714285714285,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,0.5,entailment,0.75,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,15,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,16,entailment,1.0,entailment,1.0,entailment,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,17,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,18,entailment,0.25,neutral,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,2,entailment,0.5,neutral,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.3333333333333333,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,6,contradiction,0.0,contradiction,0.0,contradiction,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,7,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,8,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,10,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,12,neutral,0.3333333333333333,contradiction,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,15,contradiction,0.0,contradiction,0.0,contradiction,0.0,contradiction
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,16,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,17,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,18,entailment,0.0,neutral,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,0,entailment,0.5,entailment,0.0,neutral,0.5,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.0,neutral,0.0,neutral,0.5,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,6,contradiction,0.0,contradiction,0.0,contradiction,0.0,contradiction
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,7,entailment,0.5,entailment,0.5,contradiction,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,8,neutral,0.5,entailment,0.0,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,10,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,12,entailment,0.25,contradiction,0.5,entailment,0.5,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,15,contradiction,0.0,contradiction,0.0,contradiction,0.0,contradiction
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,16,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,17,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,18,contradiction,0.0,contradiction,0.0,contradiction,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,0.5,contradiction,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.3333333333333333,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,6,entailment,0.0,neutral,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,7,neutral,0.25,neutral,0.0,neutral,0.25,neutral
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,8,neutral,0.3333333333333333,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,10,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,11,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,12,neutral,0.4,entailment,0.2,neutral,0.2,neutral
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.5,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,15,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,16,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,17,neutral,0.3333333333333333,neutral,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,18,entailment,0.0,neutral,0.6666666666666666,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,0,entailment,1.0,entailment,0.5,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,1,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,3,neutral,0.4,neutral,0.4,neutral,0.8,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,6,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,7,neutral,0.4,entailment,0.2,neutral,0.4,neutral
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,8,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,10,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,12,entailment,0.3333333333333333,contradiction,0.5,entailment,0.5,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,13,entailment,0.3333333333333333,neutral,0.6666666666666666,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,15,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,16,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,17,entailment,0.5,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2024,df_2024_Computation and Language (Natural Language Processing).csv,18,neutral,0.0,neutral,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,1,neutral,1.0,entailment,0.5,neutral,0.5,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,2,neutral,0.1,neutral,0.1,neutral,0.7,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,3,entailment,0.6666666666666666,entailment,0.6666666666666666,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,5,entailment,0.5,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,7,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,8,neutral,0.0,neutral,0.125,neutral,0.125,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,10,neutral,0.6666666666666666,entailment,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,11,entailment,0.6666666666666666,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,12,entailment,0.5,entailment,0.375,neutral,0.875,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,13,entailment,0.0,neutral,0.7142857142857143,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,15,entailment,1.0,entailment,0.5,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,16,neutral,0.0,neutral,0.0,neutral,0.0,contradiction
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,17,entailment,0.8,entailment,0.6,entailment,0.8,entailment
granite-embedding-30m,llama3.2:1b,df_2023_2024,df_2023_2024_Machine Learning.csv,18,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,1,entailment,1.0,entailment,0.5,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,2,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,3,entailment,0.6666666666666666,entailment,0.6666666666666666,entailment,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,5,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,6,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,7,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2023_2024,df_2023_2024_Machine Learning.csv,8,neutral,0.3333333333333333,neutral,0.3333333333333333,neutral,0.6666666666666666,entailment
